time_s,unix_time,gripper_command,gripper_position,position_error,present_current_raw,abs_current_raw,present_load_raw,abs_load_raw,present_voltage_raw
38.0497567099992,1788435545.0225968,2.9223480224609375,3.5759096612296113,-0.6535616387686738,0.0,0.0,36.0,36.0,116.0
38.150237746998755,1788435545.1239793,2.972217559814453,3.3249686323713923,-0.35275107255693916,1.0,1.0,40.0,40.0,117.0
38.283098163999966,1788435545.2579832,3.2619285583496094,3.1994981179422837,0.062430440407325705,0.0,0.0,24.0,24.0,117.0
38.38356284099973,1788435545.3564663,3.0583763122558594,3.1994981179422837,-0.1411218056864243,0.0,0.0,1044.0,1044.0,117.0
38.48558817399862,1788435545.458613,2.8906173706054688,3.1994981179422837,-0.3088807473368149,0.0,0.0,28.0,28.0,117.0
38.61807853499886,1788435545.5908918,2.5362510681152344,3.136762860727729,-0.6005117926124948,1.0,1.0,48.0,48.0,117.0
38.75250697699994,1788435545.7274275,2.5277557373046875,2.9485570890840656,-0.42080135177937805,1.0,1.0,44.0,44.0,117.0
38.85364078800012,1788435545.826367,2.6567611694335938,2.9485570890840656,-0.2917959196504718,0.0,0.0,48.0,48.0,117.0
38.98443092799971,1788435545.9573035,2.809490203857422,2.823086574654956,-0.013596370797534174,0.0,0.0,20.0,20.0,117.0
39.12005111899998,1788435546.0928032,3.0507354736328125,2.823086574654956,0.22764889897785645,0.0,0.0,1044.0,1044.0,116.0
39.220526952998625,1788435546.193295,3.033489227294922,2.823086574654956,0.21040265263996583,0.0,0.0,24.0,24.0,117.0
39.3498245539995,1788435546.3240952,3.069171905517578,2.9485570890840656,0.12061481643351257,0.0,0.0,1048.0,1048.0,117.0
39.453748576999715,1788435546.4266202,3.215015411376953,2.9485570890840656,0.2664583222928876,0.0,0.0,1044.0,1044.0,117.0
39.58613546899869,1788435546.5588975,3.4114723205566406,2.9485570890840656,0.4629152314725751,1.0,1.0,1052.0,1052.0,117.0
39.6866516959999,1788435546.6610858,3.5598526000976562,3.1994981179422837,0.3603544821553726,0.0,0.0,1048.0,1048.0,118.0
39.82667310099896,1788435546.8020823,3.8565902709960938,3.5131744040150563,0.34341586698103743,0.0,0.0,1044.0,1044.0,118.0
39.95289602199955,1788435546.9261935,4.0791778564453125,3.7013801756587204,0.37779768078659215,0.0,0.0,0.0,0.0,118.0
42.33975714999906,1788435549.312505,6.094905853271484,3.889585947302384,2.2053199059691004,0.0,0.0,1048.0,1048.0,118.0
42.4565682479988,1788435549.4294894,6.015872955322266,5.20702634880803,0.8088466065142352,0.0,0.0,1064.0,1064.0,118.0
42.591078896999534,1788435549.5640855,5.9944610595703125,5.771643663739021,0.22281739583129134,0.0,0.0,1044.0,1044.0,118.0
42.69245136999962,1788435549.6653106,5.9246063232421875,5.771643663739021,0.15296265950316634,0.0,0.0,0.0,0.0,118.0
42.7927288969986,1788435549.7673748,5.820579528808594,5.771643663739021,0.04893586506957259,0.0,0.0,20.0,20.0,118.0
42.92354218899891,1788435549.8980725,5.768547058105469,5.771643663739021,-0.0030966056335524073,0.0,0.0,0.0,0.0,118.0
43.028650820999246,1788435550.0012848,5.6418304443359375,5.771643663739021,-0.12981321940308366,0.0,0.0,0.0,0.0,118.0
43.16252260799956,1788435550.1371384,5.474231719970703,5.708908406524467,-0.2346766865537635,0.0,0.0,24.0,24.0,117.0
43.29557772499902,1788435550.2710617,5.435871124267578,5.708908406524467,-0.2730372822568885,1.0,1.0,32.0,32.0,118.0
43.42465275599898,1788435550.3980935,5.321083068847656,5.520702634880803,-0.1996195660331468,1.0,1.0,28.0,28.0,118.0
43.53105030699953,1788435550.5047157,5.214908599853516,5.520702634880803,-0.3057940350272874,0.0,0.0,32.0,32.0,118.0
43.65909719799856,1788435550.6318467,5.0302734375,5.269761606022585,-0.23948816852258492,0.0,0.0,36.0,36.0,118.0
43.760555127999396,1788435550.7336333,4.8331756591796875,5.144291091593475,-0.3111154324137875,0.0,0.0,64.0,64.0,118.0
43.86168783099856,1788435550.8344913,4.523384094238281,4.893350062735257,-0.3699659684969756,0.0,0.0,1044.0,1044.0,117.0
43.963830249998864,1788435550.9393463,4.4770050048828125,4.642409033877039,-0.16540402899422624,0.0,0.0,24.0,24.0,118.0
44.09381875999861,1788435551.06703,4.200836181640625,4.642409033877039,-0.44157285223641374,1.0,1.0,20.0,20.0,118.0
44.19466188200022,1788435551.1673827,5.098636627197266,4.391468005018821,0.707168622178445,0.0,0.0,36.0,36.0,117.0
44.29474895800013,1788435551.2681284,11.55246353149414,4.391468005018821,7.16099552647532,1.0,1.0,1092.0,1092.0,118.0
44.42972480099888,1788435551.4024768,32.63430404663086,12.358845671267252,20.275458375363606,10.0,10.0,1524.0,1524.0,117.0
44.561628006998944,1788435551.534366,73.7816162109375,26.097867001254706,47.683749209682794,6.0,6.0,1524.0,1524.0,117.0
44.663130015000206,1788435551.6358418,88.66546630859375,36.70012547051443,51.96534083807932,7.0,7.0,1524.0,1524.0,117.0
44.794380083998476,1788435551.7691536,91.79786682128906,50.439146800501874,41.35872002078719,5.0,5.0,1524.0,1524.0,117.0
