time_s,unix_time,act_gripper_command,sent_gripper_command,gripper_position,current_raw,abs_current_raw,system_armed,contact_detected,contact_position,post_contact_closure,safe_boundary_position,current_relief,position_limit_active
10.539119541999753,1788438013.0284534,95.70784759521484,95.70784759521484,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
10.572143725999922,1788438013.0614774,95.66598510742188,95.66598510742188,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
10.60552036000081,1788438013.0948539,95.84049987792969,95.84049987792969,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
10.638343395999982,1788438013.127677,95.84154510498047,95.84154510498047,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
10.671123071000693,1788438013.1604567,95.78413391113281,95.78413391113281,95.29485570890841,1.0,1.0,1,0,,0.0,,0,0
10.706787233000796,1788438013.1961207,95.8691635131836,95.8691635131836,95.29485570890841,1.0,1.0,1,0,,0.0,,0,0
10.739368888000172,1788438013.2287025,95.81124877929688,95.81124877929688,95.29485570890841,1.0,1.0,1,0,,0.0,,0,0
10.772569257000214,1788438013.261903,95.85028076171875,95.85028076171875,95.29485570890841,0.0,0.0,1,0,,0.0,,0,0
10.806422003999614,1788438013.2957556,95.8491439819336,95.8491439819336,95.29485570890841,1.0,1.0,1,0,,0.0,,0,0
10.839088108999931,1788438013.3284216,95.82451629638672,95.82451629638672,95.29485570890841,0.0,0.0,1,0,,0.0,,0,0
10.877188010999816,1788438013.3665218,95.89215087890625,95.89215087890625,95.29485570890841,1.0,1.0,1,0,,0.0,,0,0
10.90939406399957,1788438013.3987277,95.89384460449219,95.89384460449219,95.29485570890841,1.0,1.0,1,0,,0.0,,0,0
10.940384028999688,1788438013.4297178,95.93244934082031,95.93244934082031,95.29485570890841,1.0,1.0,1,0,,0.0,,0,0
10.97366170100031,1788438013.4629955,95.97429656982422,95.97429656982422,95.29485570890841,1.0,1.0,1,0,,0.0,,0,0
11.006385333999788,1788438013.4957192,95.96443176269531,95.96443176269531,95.35759096612296,0.0,0.0,1,0,,0.0,,0,0
11.03853117700055,1788438013.527865,95.95233917236328,95.95233917236328,95.35759096612296,1.0,1.0,1,0,,0.0,,0,0
11.073199600999942,1788438013.5625336,96.00326538085938,96.00326538085938,95.48306148055207,0.0,0.0,1,0,,0.0,,0,0
11.105813287000274,1788438013.5951467,95.97434997558594,95.97434997558594,95.48306148055207,1.0,1.0,1,0,,0.0,,0,0
11.13848393400076,1788438013.6278176,96.08114624023438,96.08114624023438,95.48306148055207,1.0,1.0,1,0,,0.0,,0,0
11.173469567000211,1788438013.6628032,96.1073989868164,96.1073989868164,95.48306148055207,1.0,1.0,1,0,,0.0,,0,0
11.207438081999499,1788438013.6967719,96.18726348876953,96.18726348876953,95.54579673776662,0.0,0.0,1,0,,0.0,,0,0
11.239131020000059,1788438013.7284646,96.24093627929688,96.24093627929688,95.60853199498118,1.0,1.0,1,0,,0.0,,0,0
11.272908176000783,1788438013.7622418,96.21328735351562,96.21328735351562,95.60853199498118,2.0,2.0,1,0,,0.0,,0,0
11.305870764999781,1788438013.7952046,96.33746337890625,96.33746337890625,95.60853199498118,1.0,1.0,1,0,,0.0,,0,0
11.341370213000118,1788438013.830704,96.41661071777344,96.41661071777344,95.60853199498118,1.0,1.0,1,0,,0.0,,0,0
11.374784797000757,1788438013.8641186,96.44229125976562,96.44229125976562,95.60853199498118,1.0,1.0,1,0,,0.0,,0,0
11.410432337001112,1788438013.899766,96.33918762207031,96.33918762207031,95.60853199498118,3.0,3.0,1,0,,0.0,,0,0
11.44144366600085,1788438013.9307773,96.46446228027344,96.46446228027344,95.67126725219573,0.0,0.0,1,0,,0.0,,0,0
11.473842523000712,1788438013.9631763,96.55028533935547,96.55028533935547,95.73400250941029,2.0,2.0,1,0,,0.0,,0,0
11.505770866000603,1788438013.9951046,96.68362426757812,96.68362426757812,95.73400250941029,2.0,2.0,1,0,,0.0,,0,0
11.539339330000075,1788438014.028673,96.65057373046875,96.65057373046875,95.8594730238394,2.0,2.0,1,0,,0.0,,0,0
11.573599843999546,1788438014.0629337,96.42578125,96.42578125,95.92220828105395,1.0,1.0,1,0,,0.0,,0,0
11.607197383000312,1788438014.0965312,96.51665496826172,96.51665496826172,95.98494353826851,0.0,0.0,1,0,,0.0,,0,0
11.641333626001142,1788438014.1306672,95.75503540039062,95.75503540039062,95.98494353826851,1.0,1.0,1,0,,0.0,,0,0
11.675753789000737,1788438014.1650875,94.431640625,94.431640625,95.98494353826851,1.0,1.0,1,0,,0.0,,0,0
11.708377324001049,1788438014.1977108,92.43185424804688,92.43185424804688,95.73400250941029,3.0,3.0,1,0,,0.0,,0,0
11.741406323000774,1788438014.23074,90.84000396728516,90.84000396728516,95.16938519447929,5.0,5.0,1,0,,0.0,,0,0
11.773944163000124,1788438014.2632778,87.50637817382812,87.50637817382812,94.41656210790464,6.0,6.0,1,0,,0.0,,0,0
11.808743650999531,1788438014.298077,84.53534698486328,84.53534698486328,92.72271016311167,3.0,3.0,1,0,,0.0,,0,0
11.841440862001036,1788438014.3307745,78.50529479980469,78.50529479980469,90.96612296110415,10.0,10.0,1,0,,0.0,,0,0
11.87542138400022,1788438014.3647552,74.4811019897461,74.4811019897461,88.64491844416563,12.0,12.0,1,0,,0.0,,0,0
11.909440290999555,1788438014.398774,70.88134765625,70.88134765625,85.69636135508155,11.0,11.0,1,0,,0.0,,0,0
11.942288700000063,1788438014.4316225,65.38374328613281,65.38374328613281,82.24592220828106,8.0,8.0,1,0,,0.0,,0,0
11.978429357001005,1788438014.467763,62.28639221191406,62.28639221191406,78.85821831869511,9.0,9.0,1,0,,0.0,,0,0
12.00937404599972,1788438014.4987078,58.59409713745117,58.59409713745117,75.21957340025094,7.0,7.0,1,0,,0.0,,0,0
12.042389661000925,1788438014.5317233,54.732357025146484,54.732357025146484,71.89460476787954,8.0,8.0,1,0,,0.0,,0,0
12.076416211000833,1788438014.5657496,53.63426208496094,53.63426208496094,68.50690087829359,8.0,8.0,1,0,,0.0,,0,0
12.107324034001067,1788438014.596658,49.386070251464844,49.386070251464844,64.99372647427855,6.0,6.0,1,0,,0.0,,0,0
12.142258099000173,1788438014.631592,47.345829010009766,47.345829010009766,61.22961104140528,7.0,7.0,1,0,,0.0,,0,0
12.174676701000863,1788438014.6640105,45.392093658447266,45.392093658447266,57.779171894604765,6.0,6.0,1,0,,0.0,,0,0
12.209421057999862,1788438014.6987548,42.53837585449219,42.53837585449219,54.391468005018815,4.0,4.0,1,0,,0.0,,0,0
12.242336957000589,1788438014.7316709,43.15510177612305,43.15510177612305,50.87829360100377,1.0,1.0,1,0,,0.0,,0,0
12.276405857999634,1788438014.7657394,40.93701934814453,40.93701934814453,47.9297365119197,0.0,0.0,1,0,,0.0,,0,0
12.351735710999492,1788438014.8410692,44.167442321777344,44.167442321777344,43.66373902132999,0.0,0.0,1,0,,0.0,,0,0
12.371284877001017,1788438014.860619,40.33297348022461,40.33297348022461,43.22459222082811,0.0,0.0,1,0,,0.0,,0,0
