time_s,unix_time,gripper_command,gripper_position,gripper_error,present_current_raw,present_load_raw,present_voltage_raw,on_motor_total,not_motor_total,combined_total,asymmetry,abs_current,abs_load,aligned_time_s
3.3572897911071777,1788289413.236267,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,117,4936.082992250184,4551.702083468892,9487.785075719075,0.0405132394667108,0,20,3.354006290435791
3.407414436340332,1788289413.286392,56.022944550669216,56.13266583229037,-0.1097212816211481,1,20,118,4938.001159475303,4563.548744477667,9501.549903952971,0.0394096140927335,1,20,3.4041311740875244
3.4572689533233643,1788289413.3362465,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4932.426507362516,4572.386426666478,9504.812934028992,0.0378797650406172,0,20,3.4539856910705566
3.5073704719543457,1788289413.386348,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4918.989847016966,4574.205408654592,9493.19525567156,0.0363191137521782,0,20,3.504087209701538
3.5575666427612305,1788289413.4365442,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4924.135056735584,4554.469464035913,9478.604520771496,0.0390000017291134,0,20,3.554283380508423
3.607513427734375,1788289413.486491,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,117,4934.920032601574,4573.187609594597,9508.107642196172,0.038044628502273,0,20,3.6042301654815674
3.657605409622192,1788289413.536583,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,117,4925.8956735141,4577.160865342604,9503.056538856705,0.0366971202102783,0,20,3.6543221473693848
3.707626819610596,1788289413.5866044,55.95920968769917,56.13266583229037,-0.1734561445911921,0,20,118,4482.269292361068,4624.974735817692,9107.24402817876,0.0156694432492505,0,20,3.704343557357788
3.757632970809937,1788289413.6366105,55.95920968769917,56.13266583229037,-0.1734561445911921,0,24,118,4100.711417924523,4780.685977565344,8881.397395489867,0.0765616635943038,0,24,3.754349708557129
3.8078691959381104,1788289413.6868467,55.95920968769917,56.13266583229037,-0.1734561445911921,0,24,118,4139.858682758058,4780.161320471676,8920.020003229734,0.0717826459449394,0,24,3.8045859336853027
3.857695817947388,1788289413.7366734,56.34161886551944,56.13266583229037,0.2089530332290721,0,24,118,4171.198195518544,4795.015542869161,8966.213738387705,0.0695742222472148,0,24,3.85441255569458
3.9080073833465576,1788289413.786985,56.40535372848948,56.13266583229037,0.2726878961991161,0,1056,118,4173.680998150514,4783.408708032052,8957.089706182567,0.0680720780836523,0,1056,3.90472412109375
3.9583194255828857,1788289413.837297,56.46908859145952,56.13266583229037,0.3364227591691602,0,1052,118,4175.039140972352,4769.1266506862685,8944.16579165862,0.0664217908693023,0,1052,3.955036163330078
4.008034467697144,1788289413.887012,56.46908859145952,56.13266583229037,0.3364227591691602,0,1056,118,4166.564383959931,4781.9161195753,8948.480503535231,0.0687660587037392,0,1056,4.004751205444336
4.058279991149902,1788289413.9372575,56.46908859145952,56.25782227784731,0.2112663136122137,0,1044,118,4180.429440155249,4779.642036667988,8960.071476823236,0.0668758723702936,0,1044,4.054996728897095
4.108099937438965,1788289413.9870777,56.53282345442957,56.25782227784731,0.2750011765822577,1,1048,117,4173.004694035522,4779.979497160378,8952.984191195901,0.0677958086558151,1,1048,4.104816913604736
4.158344507217407,1788289414.037322,56.53282345442957,56.25782227784731,0.2750011765822577,0,1052,117,4168.120393967245,4779.040884914901,8947.161278882146,0.0682809297726198,0,1052,4.1550612449646
